"id_amortizacion","id_credito","num_cuota","saldo_total","monto_cuota","saldo_exigible","estado","fecha_cuota","fecha_pago","monto_seguro","pais","estatus","cuota_moneda","exigible_moneda","tasa","numero_periodos","score_hit","score_no_hit","valor_financiamiento","prima","accesorios"
2706,HN0000260,"8 ",30.97,30.97,,Fijo,2024-12-17,,,Honduras,,774.16,,4.1500,8,0,602,3112.50,1037.50,0.00
2707,SV0000085,"1 ",423.87,21.19,,Pagado a Tiempo,2024-09-03,2024-09-03,,El Salvador,,21.19,,4.0000,20,0,662,120.00,30.00,0.00
2708,SV0000085,"2 ",402.68,21.19,,Pagado a Tiempo,2024-09-18,2024-09-18,,El Salvador,,21.19,,4.0000,20,0,662,120.00,30.00,0.00
2709,SV0000085,"3 ",381.49,21.19,,Fijo,2024-10-03,,,El Salvador,,21.19,,4.0000,20,0,662,120.00,30.00,0.00
2710,SV0000085,"4 ",360.30,21.19,,Fijo,2024-10-18,,,El Salvador,,21.19,,4.0000,20,0,662,120.00,30.00,0.00
2711,SV0000085,"5 ",339.11,21.19,,Fijo,2024-11-02,,,El Salvador,,21.19,,4.0000,20,0,662,120.00,30.00,0.00
2712,SV0000085,"6 ",317.92,21.19,,Fijo,2024-11-17,,,El Salvador,,21.19,,4.0000,20,0,662,120.00,30.00,0.00
2713,SV0000085,"7 ",296.73,21.19,,Fijo,2024-12-02,,,El Salvador,,21.19,,4.0000,20,0,662,120.00,30.00,0.00
2714,SV0000085,"8 ",275.54,21.19,,Fijo,2024-12-17,,,El Salvador,,21.19,,4.0000,20,0,662,120.00,30.00,0.00
2715,SV0000085,"9 ",254.35,21.19,,Fijo,2025-01-01,,,El Salvador,,21.19,,4.0000,20,0,662,120.00,30.00,0.00
2716,SV0000085,"10 ",233.16,21.19,,Fijo,2025-01-16,,,El Salvador,,21.19,,4.0000,20,0,662,120.00,30.00,0.00
2717,SV0000085,"11 ",211.97,21.19,,Fijo,2025-01-31,,,El Salvador,,21.19,,4.0000,20,0,662,120.00,30.00,0.00
2718,SV0000085,"12 ",190.78,21.19,,Fijo,2025-02-15,,,El Salvador,,21.19,,4.0000,20,0,662,120.00,30.00,0.00
2719,SV0000085,"13 ",169.59,21.19,,Fijo,2025-03-02,,,El Salvador,,21.19,,4.0000,20,0,662,120.00,30.00,0.00
2720,SV0000085,"14 ",148.40,21.19,,Fijo,2025-03-17,,,El Salvador,,21.19,,4.0000,20,0,662,120.00,30.00,0.00
2721,SV0000085,"15 ",127.21,21.19,,Fijo,2025-04-01,,,El Salvador,,21.19,,4.0000,20,0,662,120.00,30.00,0.00
2722,SV0000085,"16 ",106.02,21.19,,Fijo,2025-04-16,,,El Salvador,,21.19,,4.0000,20,0,662,120.00,30.00,0.00
2723,SV0000085,"17 ",84.83,21.19,,Fijo,2025-05-01,,,El Salvador,,21.19,,4.0000,20,0,662,120.00,30.00,0.00
2724,SV0000085,"18 ",63.64,21.19,,Fijo,2025-05-16,,,El Salvador,,21.19,,4.0000,20,0,662,120.00,30.00,0.00
2725,SV0000085,"19 ",42.45,21.19,,Fijo,2025-05-31,,,El Salvador,,21.19,,4.0000,20,0,662,120.00,30.00,0.00
2726,SV0000085,"20 ",21.26,21.26,,Fijo,2025-06-15,,,El Salvador,,21.26,,4.0000,20,0,662,120.00,30.00,0.00
2727,SV0000086,"1 ",191.03,23.88,,Pagado Retraso,2024-09-03,2024-09-04,,El Salvador,,23.88,,4.1500,8,0,628,96.00,24.00,0.00
2728,SV0000086,"2 ",167.15,23.88,,Pagado Retraso,2024-09-18,2024-09-20,,El Salvador,,23.88,,4.1500,8,0,628,96.00,24.00,0.00
2729,SV0000086,"3 ",143.27,23.88,,Fijo,2024-10-03,,,El Salvador,,23.88,,4.1500,8,0,628,96.00,24.00,0.00
2730,SV0000086,"4 ",119.39,23.88,,Fijo,2024-10-18,,,El Salvador,,23.88,,4.1500,8,0,628,96.00,24.00,0.00
2731,SV0000086,"5 ",95.51,23.88,,Fijo,2024-11-02,,,El Salvador,,23.88,,4.1500,8,0,628,96.00,24.00,0.00
2732,SV0000086,"6 ",71.63,23.88,,Fijo,2024-11-17,,,El Salvador,,23.88,,4.1500,8,0,628,96.00,24.00,0.00
2733,SV0000086,"7 ",47.75,23.88,,Fijo,2024-12-02,,,El Salvador,,23.88,,4.1500,8,0,628,96.00,24.00,0.00
2734,SV0000086,"8 ",23.87,23.87,,Fijo,2024-12-17,,,El Salvador,,23.87,,4.1500,8,0,628,96.00,24.00,0.00
2735,HN0000262,"1 ",247.74,30.97,30.97,Vencido,2024-09-03,,,Honduras,,774.19,774.19,4.1500,8,0,601,3112.50,1037.50,0.00
2736,HN0000262,"2 ",216.77,30.97,30.97,Vencido,2024-09-18,,,Honduras,,774.19,774.19,4.1500,8,0,601,3112.50,1037.50,0.00
2737,HN0000262,"3 ",185.80,30.97,,Fijo,2024-10-03,,,Honduras,,774.19,,4.1500,8,0,601,3112.50,1037.50,0.00
2738,HN0000262,"4 ",154.84,30.97,,Fijo,2024-10-18,,,Honduras,,774.19,,4.1500,8,0,601,3112.50,1037.50,0.00
2739,HN0000262,"5 ",123.87,30.97,,Fijo,2024-11-02,,,Honduras,,774.19,,4.1500,8,0,601,3112.50,1037.50,0.00
2740,HN0000262,"6 ",92.90,30.97,,Fijo,2024-11-17,,,Honduras,,774.19,,4.1500,8,0,601,3112.50,1037.50,0.00
2741,HN0000262,"7 ",61.93,30.97,,Fijo,2024-12-02,,,Honduras,,774.19,,4.1500,8,0,601,3112.50,1037.50,0.00
2742,HN0000262,"8 ",30.97,30.97,,Fijo,2024-12-17,,,Honduras,,774.16,,4.1500,8,0,601,3112.50,1037.50,0.00
2743,HN0000263,"1 ",503.26,31.45,,Pagado Retraso,2024-09-03,2024-09-20,,Honduras,,786.34,,4.1500,16,0,458,4125.00,1375.00,0.00
2744,HN0000263,"2 ",471.80,31.45,31.43,Vencido,2024-09-18,,,Honduras,,786.34,785.68,4.1500,16,0,458,4125.00,1375.00,0.00
2745,HN0000263,"3 ",440.35,31.45,,Fijo,2024-10-03,,,Honduras,,786.34,,4.1500,16,0,458,4125.00,1375.00,0.00
2746,HN0000263,"4 ",408.90,31.45,,Fijo,2024-10-18,,,Honduras,,786.34,,4.1500,16,0,458,4125.00,1375.00,0.00
2747,HN0000263,"5 ",377.44,31.45,,Fijo,2024-11-02,,,Honduras,,786.34,,4.1500,16,0,458,4125.00,1375.00,0.00
2748,HN0000263,"6 ",345.99,31.45,,Fijo,2024-11-17,,,Honduras,,786.34,,4.1500,16,0,458,4125.00,1375.00,0.00
2749,HN0000263,"7 ",314.54,31.45,,Fijo,2024-12-02,,,Honduras,,786.34,,4.1500,16,0,458,4125.00,1375.00,0.00
2750,HN0000263,"8 ",283.08,31.45,,Fijo,2024-12-17,,,Honduras,,786.34,,4.1500,16,0,458,4125.00,1375.00,0.00
2751,HN0000263,"9 ",251.63,31.45,,Fijo,2025-01-01,,,Honduras,,786.34,,4.1500,16,0,458,4125.00,1375.00,0.00
2752,HN0000263,"10 ",220.18,31.45,,Fijo,2025-01-16,,,Honduras,,786.34,,4.1500,16,0,458,4125.00,1375.00,0.00
2753,HN0000263,"11 ",188.72,31.45,,Fijo,2025-01-31,,,Honduras,,786.34,,4.1500,16,0,458,4125.00,1375.00,0.00
2754,HN0000263,"12 ",157.27,31.45,,Fijo,2025-02-15,,,Honduras,,786.34,,4.1500,16,0,458,4125.00,1375.00,0.00
2755,HN0000263,"13 ",125.82,31.45,,Fijo,2025-03-02,,,Honduras,,786.34,,4.1500,16,0,458,4125.00,1375.00,0.00
2756,HN0000263,"14 ",94.36,31.45,,Fijo,2025-03-17,,,Honduras,,786.34,,4.1500,16,0,458,4125.00,1375.00,0.00
2757,HN0000263,"15 ",62.91,31.45,,Fijo,2025-04-01,,,Honduras,,786.34,,4.1500,16,0,458,4125.00,1375.00,0.00
2758,HN0000263,"16 ",31.45,31.45,,Fijo,2025-04-16,,,Honduras,,786.36,,4.1500,16,0,458,4125.00,1375.00,0.00
2759,HN0000264,"1 ",155.21,19.40,,Pagado a Tiempo,2024-09-03,2024-08-31,,Honduras,,485.03,,4.1500,8,0,589,1950.00,650.00,0.00
2760,HN0000264,"2 ",135.81,19.40,,Pagado a Tiempo,2024-09-18,2024-09-18,,Honduras,,485.03,,4.1500,8,0,589,1950.00,650.00,0.00
2761,HN0000264,"3 ",116.41,19.40,,Fijo,2024-10-03,,,Honduras,,485.03,,4.1500,8,0,589,1950.00,650.00,0.00
2762,HN0000264,"4 ",97.01,19.40,,Fijo,2024-10-18,,,Honduras,,485.03,,4.1500,8,0,589,1950.00,650.00,0.00
2763,HN0000264,"5 ",77.61,19.40,,Fijo,2024-11-02,,,Honduras,,485.03,,4.1500,8,0,589,1950.00,650.00,0.00
2764,HN0000264,"6 ",58.20,19.40,,Fijo,2024-11-17,,,Honduras,,485.03,,4.1500,8,0,589,1950.00,650.00,0.00
2765,HN0000264,"7 ",38.80,19.40,,Fijo,2024-12-02,,,Honduras,,485.03,,4.1500,8,0,589,1950.00,650.00,0.00
2766,HN0000264,"8 ",19.40,19.40,,Fijo,2024-12-17,,,Honduras,,485.05,,4.1500,8,0,589,1950.00,650.00,0.00
2767,SV0000087,"1 ",413.15,34.43,,Pagado a Tiempo,2024-09-03,2024-09-03,,El Salvador,,34.43,,4.1500,12,0,630,165.60,41.40,0.00
2768,SV0000087,"2 ",378.72,34.43,,Pagado a Tiempo,2024-09-18,2024-09-18,,El Salvador,,34.43,,4.1500,12,0,630,165.60,41.40,0.00
2769,SV0000087,"3 ",344.29,34.43,,Fijo,2024-10-03,,,El Salvador,,34.43,,4.1500,12,0,630,165.60,41.40,0.00
2770,SV0000087,"4 ",309.86,34.43,,Fijo,2024-10-18,,,El Salvador,,34.43,,4.1500,12,0,630,165.60,41.40,0.00
2771,SV0000087,"5 ",275.43,34.43,,Fijo,2024-11-02,,,El Salvador,,34.43,,4.1500,12,0,630,165.60,41.40,0.00
2772,SV0000087,"6 ",241.00,34.43,,Fijo,2024-11-17,,,El Salvador,,34.43,,4.1500,12,0,630,165.60,41.40,0.00
2773,SV0000087,"7 ",206.57,34.43,,Fijo,2024-12-02,,,El Salvador,,34.43,,4.1500,12,0,630,165.60,41.40,0.00
2774,SV0000087,"8 ",172.14,34.43,,Fijo,2024-12-17,,,El Salvador,,34.43,,4.1500,12,0,630,165.60,41.40,0.00
2775,SV0000087,"9 ",137.71,34.43,,Fijo,2025-01-01,,,El Salvador,,34.43,,4.1500,12,0,630,165.60,41.40,0.00
2776,SV0000087,"10 ",103.28,34.43,,Fijo,2025-01-16,,,El Salvador,,34.43,,4.1500,12,0,630,165.60,41.40,0.00
2777,SV0000087,"11 ",68.85,34.43,,Fijo,2025-01-31,,,El Salvador,,34.43,,4.1500,12,0,630,165.60,41.40,0.00
2778,SV0000087,"12 ",34.42,34.42,,Fijo,2025-02-15,,,El Salvador,,34.42,,4.1500,12,0,630,165.60,41.40,0.00
2779,HN0000266,"1 ",386.70,32.23,,Pagado Retraso,2024-09-03,2024-09-20,,Honduras,,805.63,,4.1500,12,0,452,3875.00,1125.00,500.00
2780,HN0000266,"2 ",354.48,32.23,32.21,Vencido,2024-09-18,,,Honduras,,805.63,805.26,4.1500,12,0,452,3875.00,1125.00,500.00
2781,HN0000266,"3 ",322.25,32.23,,Fijo,2024-10-03,,,Honduras,,805.63,,4.1500,12,0,452,3875.00,1125.00,500.00
2782,HN0000266,"4 ",290.03,32.23,,Fijo,2024-10-18,,,Honduras,,805.63,,4.1500,12,0,452,3875.00,1125.00,500.00
2783,HN0000266,"5 ",257.80,32.23,,Fijo,2024-11-02,,,Honduras,,805.63,,4.1500,12,0,452,3875.00,1125.00,500.00
2784,HN0000266,"6 ",225.58,32.23,,Fijo,2024-11-17,,,Honduras,,805.63,,4.1500,12,0,452,3875.00,1125.00,500.00
2785,HN0000266,"7 ",193.35,32.23,,Fijo,2024-12-02,,,Honduras,,805.63,,4.1500,12,0,452,3875.00,1125.00,500.00
2786,HN0000266,"8 ",161.13,32.23,,Fijo,2024-12-17,,,Honduras,,805.63,,4.1500,12,0,452,3875.00,1125.00,500.00
2787,HN0000266,"9 ",128.90,32.23,,Fijo,2025-01-01,,,Honduras,,805.63,,4.1500,12,0,452,3875.00,1125.00,500.00
2788,HN0000266,"10 ",96.68,32.23,,Fijo,2025-01-16,,,Honduras,,805.63,,4.1500,12,0,452,3875.00,1125.00,500.00
2789,HN0000266,"11 ",64.45,32.23,,Fijo,2025-01-31,,,Honduras,,805.63,,4.1500,12,0,452,3875.00,1125.00,500.00
2790,HN0000266,"12 ",32.23,32.23,,Fijo,2025-02-15,,,Honduras,,805.63,,4.1500,12,0,452,3875.00,1125.00,500.00
2791,HN0000267,"1 ",252.67,31.58,,Pagado Retraso,2024-09-03,2024-09-05,,Honduras,,789.60,,4.3000,8,0,410,3112.50,1037.50,0.00
2792,HN0000267,"2 ",221.09,31.58,,Pagado Retraso,2024-09-18,2024-09-20,,Honduras,,789.60,,4.3000,8,0,410,3112.50,1037.50,0.00
2793,HN0000267,"3 ",189.50,31.58,,Fijo,2024-10-03,,,Honduras,,789.60,,4.3000,8,0,410,3112.50,1037.50,0.00
2794,HN0000267,"4 ",157.92,31.58,,Fijo,2024-10-18,,,Honduras,,789.60,,4.3000,8,0,410,3112.50,1037.50,0.00
2795,HN0000267,"5 ",126.34,31.58,,Fijo,2024-11-02,,,Honduras,,789.60,,4.3000,8,0,410,3112.50,1037.50,0.00
2796,HN0000267,"6 ",94.75,31.58,,Fijo,2024-11-17,,,Honduras,,789.60,,4.3000,8,0,410,3112.50,1037.50,0.00
2797,HN0000267,"7 ",63.17,31.58,,Fijo,2024-12-02,,,Honduras,,789.60,,4.3000,8,0,410,3112.50,1037.50,0.00
2798,HN0000267,"8 ",31.58,31.58,,Fijo,2024-12-17,,,Honduras,,789.59,,4.3000,8,0,410,3112.50,1037.50,0.00
2799,SV0000088,"1 ",159.19,19.90,,Pagado Retraso,2024-09-03,2024-09-17,,El Salvador,,19.90,,4.1500,8,0,559,80.00,20.00,0.00
2800,SV0000088,"2 ",139.29,19.90,,Pagado a Tiempo,2024-09-18,2024-09-17,,El Salvador,,19.90,,4.1500,8,0,559,80.00,20.00,0.00
2801,SV0000088,"3 ",119.39,19.90,,Fijo,2024-10-03,,,El Salvador,,19.90,,4.1500,8,0,559,80.00,20.00,0.00
2802,SV0000088,"4 ",99.49,19.90,,Fijo,2024-10-18,,,El Salvador,,19.90,,4.1500,8,0,559,80.00,20.00,0.00
2803,SV0000088,"5 ",79.59,19.90,,Fijo,2024-11-02,,,El Salvador,,19.90,,4.1500,8,0,559,80.00,20.00,0.00
2804,SV0000088,"6 ",59.69,19.90,,Fijo,2024-11-17,,,El Salvador,,19.90,,4.1500,8,0,559,80.00,20.00,0.00
2805,SV0000088,"7 ",39.79,19.90,,Fijo,2024-12-02,,,El Salvador,,19.90,,4.1500,8,0,559,80.00,20.00,0.00
2806,SV0000088,"8 ",19.89,19.89,,Fijo,2024-12-17,,,El Salvador,,19.89,,4.1500,8,0,559,80.00,20.00,0.00
2807,HN0000268,"1 ",238.79,29.85,29.85,Vencido,2024-09-03,,,Honduras,,746.20,746.20,4.1500,8,0,532,3000.00,1000.00,0.00
2808,HN0000268,"2 ",208.94,29.85,29.85,Vencido,2024-09-18,,,Honduras,,746.20,746.20,4.1500,8,0,532,3000.00,1000.00,0.00
2809,HN0000268,"3 ",179.09,29.85,,Fijo,2024-10-03,,,Honduras,,746.20,,4.1500,8,0,532,3000.00,1000.00,0.00
2810,HN0000268,"4 ",149.24,29.85,,Fijo,2024-10-18,,,Honduras,,746.20,,4.1500,8,0,532,3000.00,1000.00,0.00
2811,HN0000268,"5 ",119.39,29.85,,Fijo,2024-11-02,,,Honduras,,746.20,,4.1500,8,0,532,3000.00,1000.00,0.00
2812,HN0000268,"6 ",89.55,29.85,,Fijo,2024-11-17,,,Honduras,,746.20,,4.1500,8,0,532,3000.00,1000.00,0.00
2813,HN0000268,"7 ",59.70,29.85,,Fijo,2024-12-02,,,Honduras,,746.20,,4.1500,8,0,532,3000.00,1000.00,0.00
2814,HN0000268,"8 ",29.85,29.85,,Fijo,2024-12-17,,,Honduras,,746.23,,4.1500,8,0,532,3000.00,1000.00,0.00
2815,HN0000269,"1 ",564.26,35.27,,Pagado Retraso,2024-09-03,2024-09-18,,Honduras,,881.66,,4.1500,16,0,563,4625.00,1375.00,500.00
2816,HN0000269,"2 ",528.99,35.27,35.21,Vencido,2024-09-18,,,Honduras,,881.66,880.32,4.1500,16,0,563,4625.00,1375.00,500.00
2817,HN0000269,"3 ",493.73,35.27,,Fijo,2024-10-03,,,Honduras,,881.66,,4.1500,16,0,563,4625.00,1375.00,500.00
2818,HN0000269,"4 ",458.46,35.27,,Fijo,2024-10-18,,,Honduras,,881.66,,4.1500,16,0,563,4625.00,1375.00,500.00
2819,HN0000269,"5 ",423.19,35.27,,Fijo,2024-11-02,,,Honduras,,881.66,,4.1500,16,0,563,4625.00,1375.00,500.00
2820,HN0000269,"6 ",387.93,35.27,,Fijo,2024-11-17,,,Honduras,,881.66,,4.1500,16,0,563,4625.00,1375.00,500.00
2821,HN0000269,"7 ",352.66,35.27,,Fijo,2024-12-02,,,Honduras,,881.66,,4.1500,16,0,563,4625.00,1375.00,500.00
2822,HN0000269,"8 ",317.39,35.27,,Fijo,2024-12-17,,,Honduras,,881.66,,4.1500,16,0,563,4625.00,1375.00,500.00
2823,HN0000269,"9 ",282.13,35.27,,Fijo,2025-01-01,,,Honduras,,881.66,,4.1500,16,0,563,4625.00,1375.00,500.00
2824,HN0000269,"10 ",246.86,35.27,,Fijo,2025-01-16,,,Honduras,,881.66,,4.1500,16,0,563,4625.00,1375.00,500.00
2825,HN0000269,"11 ",211.60,35.27,,Fijo,2025-01-31,,,Honduras,,881.66,,4.1500,16,0,563,4625.00,1375.00,500.00
2826,HN0000269,"12 ",176.33,35.27,,Fijo,2025-02-15,,,Honduras,,881.66,,4.1500,16,0,563,4625.00,1375.00,500.00
2827,HN0000269,"13 ",141.06,35.27,,Fijo,2025-03-02,,,Honduras,,881.66,,4.1500,16,0,563,4625.00,1375.00,500.00
2828,HN0000269,"14 ",105.80,35.27,,Fijo,2025-03-17,,,Honduras,,881.66,,4.1500,16,0,563,4625.00,1375.00,500.00
2829,HN0000269,"15 ",70.53,35.27,,Fijo,2025-04-01,,,Honduras,,881.66,,4.1500,16,0,563,4625.00,1375.00,500.00
2830,HN0000269,"16 ",35.26,35.26,,Fijo,2025-04-16,,,Honduras,,881.59,,4.1500,16,0,563,4625.00,1375.00,500.00
2831,SV0000089,"1 ",191.03,23.88,,Pagado a Tiempo,2024-09-03,2024-09-03,,El Salvador,,23.88,,4.1500,8,0,590,96.00,24.00,0.00
2832,SV0000089,"2 ",167.15,23.88,,Pagado a Tiempo,2024-09-18,2024-09-18,,El Salvador,,23.88,,4.1500,8,0,590,96.00,24.00,0.00
2833,SV0000089,"3 ",143.27,23.88,,Fijo,2024-10-03,,,El Salvador,,23.88,,4.1500,8,0,590,96.00,24.00,0.00
2834,SV0000089,"4 ",119.39,23.88,,Fijo,2024-10-18,,,El Salvador,,23.88,,4.1500,8,0,590,96.00,24.00,0.00
2835,SV0000089,"5 ",95.51,23.88,,Fijo,2024-11-02,,,El Salvador,,23.88,,4.1500,8,0,590,96.00,24.00,0.00
2836,SV0000089,"6 ",71.63,23.88,,Fijo,2024-11-17,,,El Salvador,,23.88,,4.1500,8,0,590,96.00,24.00,0.00
2837,SV0000089,"7 ",47.75,23.88,,Fijo,2024-12-02,,,El Salvador,,23.88,,4.1500,8,0,590,96.00,24.00,0.00
2838,SV0000089,"8 ",23.87,23.87,,Fijo,2024-12-17,,,El Salvador,,23.87,,4.1500,8,0,590,96.00,24.00,0.00
2839,HN0000270,"1 ",247.74,30.97,,Pagado a Tiempo,2024-09-03,2024-09-03,,Honduras,,774.19,,4.1500,8,0,595,3112.50,1037.50,0.00
2840,HN0000270,"2 ",216.77,30.97,,Pagado a Tiempo,2024-09-18,2024-09-17,,Honduras,,774.19,,4.1500,8,0,595,3112.50,1037.50,0.00
2841,HN0000270,"3 ",185.80,30.97,,Fijo,2024-10-03,,,Honduras,,774.19,,4.1500,8,0,595,3112.50,1037.50,0.00
2842,HN0000270,"4 ",154.84,30.97,,Fijo,2024-10-18,,,Honduras,,774.19,,4.1500,8,0,595,3112.50,1037.50,0.00
2843,HN0000270,"5 ",123.87,30.97,,Fijo,2024-11-02,,,Honduras,,774.19,,4.1500,8,0,595,3112.50,1037.50,0.00
2844,HN0000270,"6 ",92.90,30.97,,Fijo,2024-11-17,,,Honduras,,774.19,,4.1500,8,0,595,3112.50,1037.50,0.00
2845,HN0000270,"7 ",61.93,30.97,,Fijo,2024-12-02,,,Honduras,,774.19,,4.1500,8,0,595,3112.50,1037.50,0.00
2846,HN0000270,"8 ",30.97,30.97,,Fijo,2024-12-17,,,Honduras,,774.16,,4.1500,8,0,595,3112.50,1037.50,0.00
2847,HN0000271,"1 ",423.96,26.50,,Pagado a Tiempo,2024-09-03,2024-09-03,,Honduras,,662.43,,4.1500,16,0,495,3475.00,1125.00,100.00
2848,HN0000271,"2 ",397.46,26.50,,Pagado Retraso,2024-09-18,2024-09-19,,Honduras,,662.43,,4.1500,16,0,495,3475.00,1125.00,100.00
2849,HN0000271,"3 ",370.96,26.50,,Fijo,2024-10-03,,,Honduras,,662.43,,4.1500,16,0,495,3475.00,1125.00,100.00
2850,HN0000271,"4 ",344.47,26.50,,Fijo,2024-10-18,,,Honduras,,662.43,,4.1500,16,0,495,3475.00,1125.00,100.00
2851,HN0000271,"5 ",317.97,26.50,,Fijo,2024-11-02,,,Honduras,,662.43,,4.1500,16,0,495,3475.00,1125.00,100.00
2852,HN0000271,"6 ",291.47,26.50,,Fijo,2024-11-17,,,Honduras,,662.43,,4.1500,16,0,495,3475.00,1125.00,100.00
2853,HN0000271,"7 ",264.97,26.50,,Fijo,2024-12-02,,,Honduras,,662.43,,4.1500,16,0,495,3475.00,1125.00,100.00
2854,HN0000271,"8 ",238.48,26.50,,Fijo,2024-12-17,,,Honduras,,662.43,,4.1500,16,0,495,3475.00,1125.00,100.00
2855,HN0000271,"9 ",211.98,26.50,,Fijo,2025-01-01,,,Honduras,,662.43,,4.1500,16,0,495,3475.00,1125.00,100.00
2856,HN0000271,"10 ",185.48,26.50,,Fijo,2025-01-16,,,Honduras,,662.43,,4.1500,16,0,495,3475.00,1125.00,100.00
2857,HN0000271,"11 ",158.99,26.50,,Fijo,2025-01-31,,,Honduras,,662.43,,4.1500,16,0,495,3475.00,1125.00,100.00
2858,HN0000271,"12 ",132.49,26.50,,Fijo,2025-02-15,,,Honduras,,662.43,,4.1500,16,0,495,3475.00,1125.00,100.00
2859,HN0000271,"13 ",105.99,26.50,,Fijo,2025-03-02,,,Honduras,,662.43,,4.1500,16,0,495,3475.00,1125.00,100.00
2860,HN0000271,"14 ",79.49,26.50,,Fijo,2025-03-17,,,Honduras,,662.43,,4.1500,16,0,495,3475.00,1125.00,100.00
2861,HN0000271,"15 ",53.00,26.50,,Fijo,2025-04-01,,,Honduras,,662.43,,4.1500,16,0,495,3475.00,1125.00,100.00
2862,HN0000271,"16 ",26.50,26.50,,Fijo,2025-04-16,,,Honduras,,662.48,,4.1500,16,0,495,3475.00,1125.00,100.00
2863,SV0000090,"1 ",505.09,31.57,,Pagado Retraso,2024-09-03,2024-09-04,,El Salvador,,31.57,,4.1500,16,0,632,165.60,41.40,0.00
2864,SV0000090,"2 ",473.52,31.57,,Pagado Retraso,2024-09-18,2024-09-19,,El Salvador,,31.57,,4.1500,16,0,632,165.60,41.40,0.00
2865,SV0000090,"3 ",441.95,31.57,,Fijo,2024-10-03,,,El Salvador,,31.57,,4.1500,16,0,632,165.60,41.40,0.00
2866,SV0000090,"4 ",410.38,31.57,,Fijo,2024-10-18,,,El Salvador,,31.57,,4.1500,16,0,632,165.60,41.40,0.00
2867,SV0000090,"5 ",378.81,31.57,,Fijo,2024-11-02,,,El Salvador,,31.57,,4.1500,16,0,632,165.60,41.40,0.00
2868,SV0000090,"6 ",347.24,31.57,,Fijo,2024-11-17,,,El Salvador,,31.57,,4.1500,16,0,632,165.60,41.40,0.00
2869,SV0000090,"7 ",315.67,31.57,,Fijo,2024-12-02,,,El Salvador,,31.57,,4.1500,16,0,632,165.60,41.40,0.00
2870,SV0000090,"8 ",284.10,31.57,,Fijo,2024-12-17,,,El Salvador,,31.57,,4.1500,16,0,632,165.60,41.40,0.00
2871,SV0000090,"9 ",252.53,31.57,,Fijo,2025-01-01,,,El Salvador,,31.57,,4.1500,16,0,632,165.60,41.40,0.00
2872,SV0000090,"10 ",220.96,31.57,,Fijo,2025-01-16,,,El Salvador,,31.57,,4.1500,16,0,632,165.60,41.40,0.00
2873,SV0000090,"11 ",189.39,31.57,,Fijo,2025-01-31,,,El Salvador,,31.57,,4.1500,16,0,632,165.60,41.40,0.00
2874,SV0000090,"12 ",157.82,31.57,,Fijo,2025-02-15,,,El Salvador,,31.57,,4.1500,16,0,632,165.60,41.40,0.00
2875,SV0000090,"13 ",126.25,31.57,,Fijo,2025-03-02,,,El Salvador,,31.57,,4.1500,16,0,632,165.60,41.40,0.00
2876,SV0000090,"14 ",94.68,31.57,,Fijo,2025-03-17,,,El Salvador,,31.57,,4.1500,16,0,632,165.60,41.40,0.00
2877,SV0000090,"15 ",63.11,31.57,,Fijo,2025-04-01,,,El Salvador,,31.57,,4.1500,16,0,632,165.60,41.40,0.00
2878,SV0000090,"16 ",31.54,31.54,,Fijo,2025-04-16,,,El Salvador,,31.54,,4.1500,16,0,632,165.60,41.40,0.00
2879,HN0000272,"1 ",256.73,32.09,,Pagado a Tiempo,2024-09-03,2024-09-03,,Honduras,,802.28,,3.5000,8,0,711,3525.00,1175.00,0.00
2880,HN0000272,"2 ",224.64,32.09,,Pagado a Tiempo,2024-09-18,2024-09-16,,Honduras,,802.28,,3.5000,8,0,711,3525.00,1175.00,0.00
2881,HN0000272,"3 ",192.55,32.09,,Fijo,2024-10-03,,,Honduras,,802.28,,3.5000,8,0,711,3525.00,1175.00,0.00
2882,HN0000272,"4 ",160.46,32.09,,Fijo,2024-10-18,,,Honduras,,802.28,,3.5000,8,0,711,3525.00,1175.00,0.00
2883,HN0000272,"5 ",128.37,32.09,,Fijo,2024-11-02,,,Honduras,,802.28,,3.5000,8,0,711,3525.00,1175.00,0.00
2884,HN0000272,"6 ",96.27,32.09,,Fijo,2024-11-17,,,Honduras,,802.28,,3.5000,8,0,711,3525.00,1175.00,0.00
2885,HN0000272,"7 ",64.18,32.09,,Fijo,2024-12-02,,,Honduras,,802.28,,3.5000,8,0,711,3525.00,1175.00,0.00
2886,HN0000272,"8 ",32.09,32.09,,Fijo,2024-12-17,,,Honduras,,802.31,,3.5000,8,0,711,3525.00,1175.00,0.00
2887,HN0000273,"1 ",301.08,25.09,,Pagado Retraso,2024-09-03,2024-09-18,,Honduras,,627.25,,3.5000,12,0,711,3375.00,1125.00,0.00
2888,HN0000273,"2 ",275.99,25.09,25.02,Vencido,2024-09-18,,,Honduras,,627.25,625.50,3.5000,12,0,711,3375.00,1125.00,0.00
2889,HN0000273,"3 ",250.90,25.09,,Fijo,2024-10-03,,,Honduras,,627.25,,3.5000,12,0,711,3375.00,1125.00,0.00
2890,HN0000273,"4 ",225.81,25.09,,Fijo,2024-10-18,,,Honduras,,627.25,,3.5000,12,0,711,3375.00,1125.00,0.00
2891,HN0000273,"5 ",200.72,25.09,,Fijo,2024-11-02,,,Honduras,,627.25,,3.5000,12,0,711,3375.00,1125.00,0.00
